"Species_Name" "tiplabel" "gen" "fam" "ord" "clade" "higher" "MSW3_sciName_matched" "genes" "extinct." "samp" "harmMeans_mamPhy" "medians_mamPhy" "means_mamPhy" "low95_mamPhy" "high95_mamPhy" "CIwidth_mamPhy" "harmMeans_FS" "medians_FS" "means_FS" "low95_FS" "high95_FS" "CIwidth_FS" "harmMeans_KUHN" "medians_KUHN" "means_KUHN" "low95_KUHN" "high95_KUHN" "CIwidth_KUHN" "harmMeans_HEDGES"
"3326" "Myodes_californicus" "Myodes_californicus_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_californicus" 1 0 "sampled" 0.237325944999562 0.23518155310035 0.242456603526054 0.189963956529922 0.354931894597428 0.164967938067506 0.270814686406684 0.292026621391506 0.32153863056427 0.139167847343965 0.678238252015046 0.539070404671082 0.237232753186886 0.243145259990138 0.24888559444717 0.162381628161597 0.363397343760916 0.201015715599319 0.293020350334278
"3327" "Myodes_centralis" "Myodes_centralis_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_centralis" 2 0 "sampled" 0.223523818186433 0.220110596944756 0.229613554639087 0.1780694151205 0.356284598449696 0.178215183329197 0.219949722921526 0.237045349124061 0.265525789376328 0.109234538861279 0.574447223636442 0.465212684775163 0.248715030068304 0.253408527159102 0.263555054876856 0.168290154708153 0.406355513602781 0.238065358894629 0.293020350334278
"3328" "Myodes_gapperi" "Myodes_gapperi_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_gapperi" 7 0 "sampled" 0.22165097389239 0.219891996936285 0.226310195987626 0.178451014605646 0.326739609168111 0.148288594562465 0.270814686406684 0.292026621391506 0.32153863056427 0.139167847343965 0.678238252015046 0.539070404671082 0.238089384640949 0.243528654309738 0.25191268912025 0.1626287337115 0.39101836097292 0.22838962726142 0.273138443309494
"3329" "Myodes_glareolus" "Myodes_glareolus_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_glareolus" 9 0 "sampled" 0.218245560817255 0.21261659058753 0.224604044006006 0.176782026253534 0.352280368844044 0.175498342590511 0.219949722921526 0.237045349124061 0.265525789376328 0.109234538861279 0.574447223636442 0.465212684775163 0.245130843117204 0.249450659638515 0.259297812971919 0.167044995947791 0.397008021007006 0.229963025059216 0.253859593416556
"3330" "Myodes_regulus" "Myodes_regulus_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_regulus" 3 0 "sampled" 0.322029357123889 0.322785707711408 0.327876040993683 0.255266488178075 0.436555885680533 0.181289397502458 0.268385736221024 0.283964590820907 0.314966306624425 0.133015632851325 0.614020118313513 0.481004485462188 0.265850851449897 0.271185684597385 0.283777071353266 0.177353021481962 0.443675699400245 0.266322677918283 0.238757414811714
"3331" "Myodes_rex" "Myodes_rex_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_rex" 2 0 "sampled" 0.274645500264462 0.276015999292685 0.280135059375752 0.2138354096053 0.373777521970496 0.159942112365196 0.189076726014793 0.198489901260896 0.226391310216733 0.0963147871503481 0.487042760339419 0.390727973189071 0.256610337049333 0.256564377874475 0.258785319043303 0.219341756055077 0.31284270714426 0.0935009510891833 0.267874679775488
"3332" "Myodes_rufocanus" "Myodes_rufocanus_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_rufocanus" 7 0 "sampled" 0.32152819272969 0.322716764842145 0.326964659058123 0.255200054627899 0.432761739323354 0.177561684695455 0.232003201966985 0.249422349537828 0.277055758848476 0.117823669038685 0.558506679893323 0.440683010854638 0.256610337049333 0.256564377874475 0.258785319043303 0.219341756055077 0.31284270714426 0.0935009510891833 0.267874679775488
"3333" "Myodes_rutilus" "Myodes_rutilus_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_rutilus" 6 0 "sampled" 0.237728885387746 0.235316156141138 0.243104504539795 0.190173549848129 0.357077362460099 0.16690381261197 0.229047554544814 0.245252367175283 0.276963334419115 0.113152464669388 0.613532619352781 0.500380154683393 0.254217257199643 0.261981671133231 0.268675502287159 0.166777444360056 0.405736596231724 0.238959151871668 0.273138443309494
"3334" "Myodes_shanseius" "Myodes_shanseius_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_shanseius" 0 0 "imputed" 0.316903802450551 0.345984365645197 0.349434348640144 0.162778507919076 0.548863441355768 0.386084933436692 0.268385736221024 0.283964590820907 0.314966306624425 0.133015632851325 0.614020118313513 0.481004485462188 0.261374359658797 0.272218161687584 0.277455643758643 0.169053450805556 0.42455629376356 0.255502842958004 0.276166790962448
"3335" "Myodes_smithii" "Myodes_smithii_CRICETIDAE_RODENTIA" "Myodes" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myodes_smithii" 2 0 "sampled" 0.308408837377149 0.308055889939065 0.313545362921533 0.24725122228361 0.411827202197977 0.164575979914367 0.186037015271075 0.199101161905145 0.219677802974697 0.0969115730206866 0.455344099522566 0.358432526501879 0.147066301169814 0.147482075140354 0.148130464821415 0.124385545011672 0.172946369380812 0.0485608243691394 NA
"3336" "Myoictis_leucura" "Myoictis_leucura_DASYURIDAE_DASYUROMORPHIA" "Myoictis" "DASYURIDAE" "DASYUROMORPHIA" "Dasyuromorphia" "Marsupialia" NA 1 0 "sampled" 0.166546220527376 0.167553313006773 0.168668386783665 0.134304223997942 0.209025282901407 0.0747210589034651 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0 NA NA NA NA NA NA 0.0993388396412643
"3337" "Myoictis_melas" "Myoictis_melas_DASYURIDAE_DASYUROMORPHIA" "Myoictis" "DASYURIDAE" "DASYUROMORPHIA" "Dasyuromorphia" "Marsupialia" "Myoictis_melas" 2 0 "sampled" 0.185622196141994 0.186721201075422 0.187437310366005 0.152773729107514 0.225073618769183 0.0722998896616683 0.218693853838575 0.218693853838575 0.218693853838575 0.218693853838575 0.218693853838575 0 0.135297767647391 0.13581644206679 0.135561801002879 0.123874802936675 0.148136644936696 0.0242618420000212 0.138749003134653
"3338" "Myoictis_wallacei" "Myoictis_wallacei_DASYURIDAE_DASYUROMORPHIA" "Myoictis" "DASYURIDAE" "DASYUROMORPHIA" "Dasyuromorphia" "Marsupialia" NA 2 0 "sampled" 0.130159771885454 0.131428709375844 0.132068893614546 0.103209977201492 0.166822938027823 0.0636129608263304 0.26032386666406 0.26032386666406 0.26032386666406 0.26032386666406 0.26032386666406 0 NA NA NA NA NA NA 0.106440530555994
"3339" "Myoictis_wavicus" "Myoictis_wavicus_DASYURIDAE_DASYUROMORPHIA" "Myoictis" "DASYURIDAE" "DASYUROMORPHIA" "Dasyuromorphia" "Marsupialia" NA 4 0 "sampled" 0.185622196141994 0.186721201075422 0.187437310366005 0.152773729107514 0.225073618769183 0.0722998896616683 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0 NA NA NA NA NA NA 0.150377430939097
"3340" "Myomimus_personatus" "Myomimus_personatus_GLIRIDAE_RODENTIA" "Myomimus" "GLIRIDAE" "RODENTIA" "Squirrel-related" "Euarchontoglires" "Myomimus_personatus" 0 0 "imputed" 0.11875378229989 0.126398850879118 0.12828341459104 0.0642627052598776 0.201530937691457 0.13726823243158 0.104101254097947 0.109756830330964 0.11434315786914 0.0595186512824882 0.194015332557834 0.134496681275346 0.0506914672062152 0.0512085848520236 0.0519360035733289 0.0410899342230798 0.0668258011980175 0.0257358669749377 0.0743085595598211
"3341" "Myomimus_roachi" "Myomimus_roachi_GLIRIDAE_RODENTIA" "Myomimus" "GLIRIDAE" "RODENTIA" "Squirrel-related" "Euarchontoglires" "Myomimus_roachi" 0 0 "imputed" 0.118565369908761 0.126146431051144 0.128098398322916 0.0652149419657057 0.201022793569401 0.135807851603695 0.0904179078612683 0.0971436805914734 0.102075231749593 0.0485180949478307 0.186339632773628 0.137821537825797 0.0495033342623846 0.047335947048988 0.0507645008558575 0.0409657530888047 0.0670942714111449 0.0261285183223402 0.0563342938747135
"3342" "Myomimus_setzeri" "Myomimus_setzeri_GLIRIDAE_RODENTIA" "Myomimus" "GLIRIDAE" "RODENTIA" "Squirrel-related" "Euarchontoglires" "Myomimus_setzeri" 0 0 "imputed" 0.118954269878324 0.126545584095244 0.128467400907625 0.0636903416870747 0.201504567506787 0.137814225819712 0.104101254097947 0.109756830330964 0.11434315786914 0.0595186512824882 0.194015332557834 0.134496681275346 0.0507952640921234 0.0514002037689447 0.0520562564939497 0.0410665708998236 0.0669766833589581 0.0259101124591346 0.0743085595598211
"3343" "Myomyscus_angolensis" "Myomyscus_angolensis_MURIDAE_RODENTIA" "Myomyscus" "MURIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myomyscus_angolensis" 0 0 "imputed" 0.197575174206944 0.214609609026226 0.224129738623181 0.0977000505959617 0.382129770137327 0.284429719541366 0.187521623310572 0.197837267882096 0.218174173042871 0.101796905449677 0.445397236996216 0.343600331546539 0.108443583419229 0.116235615611125 0.119754069195155 0.0614626361551716 0.199538553653267 0.138075917498096 0.128314018422593
"3344" "Myomyscus_brockmani" "Myomyscus_brockmani_MURIDAE_RODENTIA" "Myomyscus" "MURIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myomyscus_brockmani" 3 0 "sampled" 0.0979486642994161 0.0957302447935928 0.101224540488987 0.0797895137716847 0.173841156955404 0.0940516431837192 0.187521623310572 0.197837267882096 0.218174173042871 0.101796905449677 0.445397236996216 0.343600331546539 0.106625781464084 0.11600340962931 0.117977964654622 0.0582741434375638 0.190187071041917 0.131912927604353 0.128314018422593
"3345" "Myomyscus_verreauxii" "Myomyscus_verreauxii_MURIDAE_RODENTIA" "Myomyscus" "MURIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myomyscus_verreauxii" 3 0 "sampled" 0.10384617474045 0.10297814631985 0.105956752127472 0.0852712943753408 0.165098443567408 0.0798271491920675 0.201668259137994 0.214222084077063 0.243310648662745 0.107440401640892 0.529755786265209 0.422315384624316 0.0997915405171941 0.106816599130897 0.109596533455197 0.0580175034934615 0.178057901637014 0.120040398143553 0.086227945729988
"3346" "Myomyscus_yemeni" "Myomyscus_yemeni_MURIDAE_RODENTIA" "Myomyscus" "MURIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myomyscus_yemeni" 3 0 "sampled" 0.103292199679229 0.102163487059796 0.105708838312791 0.0839674130939691 0.170189527379253 0.0862221142852838 0.155787967114193 0.163959594892462 0.183690902891226 0.0791990701384472 0.39851102291415 0.319311952775703 0.102045434283323 0.111409686048123 0.114869968253418 0.0577058414414284 0.192926245547697 0.135220404106269 0.086227945729988
"3347" "Myonycteris_angolensis" "Myonycteris_angolensis_PTEROPODIDAE_CHIROPTERA" "Myonycteris" "PTEROPODIDAE" "CHIROPTERA" "Yinpterochiroptera" "Laurasiatheria" "Lissonycteris_angolensis" 7 0 "sampled" 0.201162223588509 0.203433243563688 0.20440642070688 0.157035281295002 0.258529350256114 0.101494068961111 NA NA NA NA NA NA NA NA NA NA NA NA 0.107146148002092
"3348" "Myonycteris_brachycephala" "Myonycteris_brachycephala_PTEROPODIDAE_CHIROPTERA" "Myonycteris" "PTEROPODIDAE" "CHIROPTERA" "Yinpterochiroptera" "Laurasiatheria" "Myonycteris_brachycephala" 2 0 "sampled" 0.232626583663872 0.235848928974727 0.236234603946627 0.181761387496548 0.294703200828823 0.112941813332274 0.49299713071991 0.530808272705876 0.549928447990553 0.264623606549313 0.963866286756795 0.699242680207481 0.143209389610513 0.141187346151506 0.148559800374448 0.106518940546786 0.210076776664988 0.103557836118202 0.117435175137238
"3349" "Myonycteris_relicta" "Myonycteris_relicta_PTEROPODIDAE_CHIROPTERA" "Myonycteris" "PTEROPODIDAE" "CHIROPTERA" "Yinpterochiroptera" "Laurasiatheria" "Myonycteris_relicta" 2 0 "sampled" 0.213099082208234 0.215621563879939 0.216637867576439 0.165209499409378 0.273871815096818 0.10866231568744 0.447656838012007 0.484176275076821 0.509472223573065 0.227074028768055 0.92066679657578 0.693592767807725 0.144311356320217 0.141456590402338 0.14950991642868 0.109421630194217 0.212947123057592 0.103525492863375 0.140056311824681
"3350" "Myonycteris_torquata" "Myonycteris_torquata_PTEROPODIDAE_CHIROPTERA" "Myonycteris" "PTEROPODIDAE" "CHIROPTERA" "Yinpterochiroptera" "Laurasiatheria" "Myonycteris_torquata" 6 0 "sampled" 0.232626583663872 0.235848928974727 0.236234603946627 0.181761387496548 0.294703200828823 0.112941813332274 0.49299713071991 0.530808272705876 0.549928447990553 0.264623606549313 0.963866286756795 0.699242680207481 0.144676877510791 0.142870840996353 0.150098483081263 0.107857452935191 0.213007380765344 0.105149927830154 0.140056311824681
"3351" "Myoprocta_acouchy" "Myoprocta_acouchy_DASYPROCTIDAE_RODENTIA" "Myoprocta" "DASYPROCTIDAE" "RODENTIA" "Guinea_pig-related" "Euarchontoglires" "Myoprocta_acouchy" 4 0 "sampled" 0.131668087611162 0.132285698580317 0.133712400543871 0.10427824778665 0.170367092181863 0.0660888443952126 0.0520132302546151 0.0524806307986609 0.0555822358365131 0.0354809693418847 0.0961020749237855 0.0606211055819008 0.0721998302168497 0.0721669875056247 0.0722681828084286 0.0679900598329852 0.0771455331131953 0.0091554732802101 0.0962971557698096
"3352" "Myoprocta_pratti" "Myoprocta_pratti_DASYPROCTIDAE_RODENTIA" "Myoprocta" "DASYPROCTIDAE" "RODENTIA" "Guinea_pig-related" "Euarchontoglires" "Myoprocta_pratti" 3 0 "sampled" 0.131668087611162 0.132285698580317 0.133712400543871 0.10427824778665 0.170367092181863 0.0660888443952126 0.0520132302546151 0.0524806307986609 0.0555822358365131 0.0354809693418847 0.0961020749237855 0.0606211055819008 0.0721998302168497 0.0721669875056247 0.0722681828084286 0.0679900598329852 0.0771455331131953 0.0091554732802101 0.0962971557698096
"3353" "Myopterus_daubentonii" "Myopterus_daubentonii_MOLOSSIDAE_CHIROPTERA" "Myopterus" "MOLOSSIDAE" "CHIROPTERA" "Yangochiroptera" "Laurasiatheria" "Myopterus_daubentonii" 0 0 "imputed" 0.0910726284572126 0.0982813474101016 0.100959576411059 0.0485009942144098 0.169856445880514 0.121355451666104 0.055290240235561 0.0578930380074464 0.0623393036275237 0.0314791552488136 0.119425726794618 0.0879465715458043 0.0968280067022765 0.0967282436198892 0.0975759902959452 0.083072424541194 0.116652770344829 0.033580345803635 NA
"3354" "Myopterus_whitleyi" "Myopterus_whitleyi_MOLOSSIDAE_CHIROPTERA" "Myopterus" "MOLOSSIDAE" "CHIROPTERA" "Yangochiroptera" "Laurasiatheria" "Myopterus_whitleyi" 0 0 "imputed" 0.0910726284572126 0.0982813474101016 0.100959576411059 0.0485009942144098 0.169856445880514 0.121355451666104 0.055290240235561 0.0578930380074464 0.0623393036275237 0.0314791552488136 0.119425726794618 0.0879465715458043 0.0968280067022765 0.0967282436198892 0.0975759902959452 0.083072424541194 0.116652770344829 0.033580345803635 NA
"3355" "Myopus_schisticolor" "Myopus_schisticolor_CRICETIDAE_RODENTIA" "Myopus" "CRICETIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myopus_schisticolor" 1 0 "sampled" 0.121544657417201 0.119475816440509 0.125742875040442 0.0931649322456624 0.197381465560825 0.104216533315163 0.129185717429743 0.134973456704897 0.149598878428744 0.072523674046447 0.316648075660333 0.244124401613886 0.0757334261905956 0.0756527876195155 0.0758392896916001 0.0713541868979087 0.0820216017629317 0.010667414865023 0.162883718943803
"3356" "Myosciurus_pumilio" "Myosciurus_pumilio_SCIURIDAE_RODENTIA" "Myosciurus" "SCIURIDAE" "RODENTIA" "Squirrel-related" "Euarchontoglires" "Myosciurus_pumilio" 1 0 "sampled" 0.0600642119698289 0.0603427263761486 0.0607229191171823 0.0493764492406084 0.0742352825663561 0.0248588333257477 0.0718610329505153 0.0757215289359607 0.0866129334647995 0.0396742763562421 0.20822300885136 0.168548732495118 0.045893707453711 0.045887691936058 0.0459321001258772 0.0430999545332185 0.0487545030038345 0.00565454847061606 0.0472232754537787
"3357" "Myosorex_babaulti" "Myosorex_babaulti_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_babaulti" 2 0 "sampled" 0.15254942587866 0.157604499009989 0.165530263439261 0.0973891715710891 0.274223322960165 0.176834151389076 0.190386473567979 0.207551386628145 0.216079359975529 0.094005514918786 0.376802599741828 0.282797084823042 0.12405304577363 0.131132012408385 0.139883392688389 0.0636999481261084 0.247134929391753 0.183434981265644 0.123767181896879
"3358" "Myosorex_blarina" "Myosorex_blarina_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_blarina" 0 0 "imputed" 0.172537476479043 0.196032415928374 0.196677877752256 0.0798205774837031 0.322728825731701 0.242908248247998 0.0832673860830204 0.0886490233352662 0.101151924056893 0.0414553346932196 0.232032238338809 0.190576903645589 0.120309157820573 0.133416389391599 0.137234379044027 0.0602265294614679 0.237294557522469 0.177068028061001 0.0785795476595143
"3359" "Myosorex_bururiensis" "Myosorex_bururiensis_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.171411801546976 0.196861051733923 0.195883681536712 0.0771697961100912 0.318119221409564 0.240949425299473 NA NA NA NA NA NA NA NA NA NA NA NA NA
"3360" "Myosorex_cafer" "Myosorex_cafer_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_cafer" 3 0 "sampled" 0.227715974945857 0.230010239634859 0.234467769618285 0.166949500610647 0.323441732538767 0.15649223192812 0.190386473567979 0.207551386628145 0.216079359975529 0.094005514918786 0.376802599741828 0.282797084823042 0.130443452967481 0.141429470242048 0.1459523586283 0.0693012552463695 0.250028736295714 0.180727481049344 0.159360354672655
"3361" "Myosorex_eisentrauti" "Myosorex_eisentrauti_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_eisentrauti" 0 0 "imputed" 0.172854675813695 0.195684955769149 0.196366925606853 0.0808604975537111 0.319923007610703 0.239062510056992 0.189927151724972 0.207614088438429 0.21599485112288 0.0920016685749299 0.376668219933445 0.284666551358515 0.125592812826543 0.137264367420085 0.141576347501636 0.066075503240297 0.24386477049824 0.177789267257943 0.1163774068317
"3362" "Myosorex_geata" "Myosorex_geata_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_geata" 3 0 "sampled" 0.188114045958187 0.193801190176511 0.197086673500865 0.127599047284317 0.287876712769811 0.160277665485493 0.0823611828511659 0.0873359584604216 0.0979258605415093 0.042427207869141 0.202086298972234 0.159659091103093 0.133005811371751 0.144647038239907 0.149311767844342 0.0699210081862694 0.253360010872268 0.183439002685999 0.162840997010237
"3363" "Myosorex_gnoskei" "Myosorex_gnoskei_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.165278808108164 0.190085896723386 0.19119921713275 0.0712028217022323 0.317088076887806 0.245885255185574 NA NA NA NA NA NA NA NA NA NA NA NA NA
"3364" "Myosorex_jejei" "Myosorex_jejei_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 2 0 "sampled" 0.105575355511491 0.118018701343243 0.121523160678248 0.0564637872765402 0.218036858365692 0.161573071089152 NA NA NA NA NA NA NA NA NA NA NA NA NA
"3365" "Myosorex_kabogoensis" "Myosorex_kabogoensis_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.170672634577857 0.192826783440138 0.192952790679845 0.0795144300462752 0.309617333323262 0.230102903276987 NA NA NA NA NA NA NA NA NA NA NA NA NA
"3366" "Myosorex_kihaulei" "Myosorex_kihaulei_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_kihaulei" 5 0 "sampled" 0.188559098365796 0.193908414430332 0.197853535899477 0.127619677211536 0.295506462030856 0.16788678481932 0.0823611828511659 0.0873359584604216 0.0979258605415093 0.042427207869141 0.202086298972234 0.159659091103093 NA NA NA NA NA NA 0.123767181896879
"3367" "Myosorex_longicaudatus" "Myosorex_longicaudatus_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_longicaudatus" 0 0 "imputed" 0.167953235350447 0.192950078702546 0.192327347163113 0.0756963413644329 0.31287001518134 0.237173673816907 0.159711831256769 0.175012874411929 0.184810043635115 0.0762144408585097 0.347551502469513 0.271337061611003 0.12160045428793 0.135112093480363 0.137198212320299 0.0610989764116775 0.235105074799025 0.174006098387347 0.0542129561836223
"3368" "Myosorex_meesteri" "Myosorex_meesteri_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" NA 0 0 "imputed" 0.171638384507057 0.19567018565961 0.195406111461844 0.07868801621896 0.313194972590865 0.234506956371905 NA NA NA NA NA NA NA NA NA NA NA NA NA
"3369" "Myosorex_okuensis" "Myosorex_okuensis_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_okuensis" 0 0 "imputed" 0.172362658562803 0.196043265825993 0.19630700788271 0.0784118646421969 0.316725379299592 0.238313514657395 0.161718084361538 0.17970320679197 0.189321162236579 0.0765450731968427 0.353469876247827 0.276924803050984 0.115464019221711 0.127100314415624 0.135732510078818 0.0545374077032505 0.250170059295769 0.195632651592518 0.115609965067091
"3370" "Myosorex_rumpii" "Myosorex_rumpii_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_rumpii" 0 0 "imputed" 0.168173869427227 0.190979312058502 0.19173155990519 0.0782456957388693 0.310515747559669 0.2322700518208 0.137537947890893 0.154048959857976 0.164225232870114 0.0649520622860319 0.330026241046949 0.265074178760917 0.119400531507806 0.135318261539271 0.137066351274325 0.0533341168267537 0.234778022145303 0.18144390531855 0.0583341254124201
"3371" "Myosorex_schalleri" "Myosorex_schalleri_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_schalleri" 0 0 "imputed" 0.165959387173846 0.190102602280406 0.191216594996605 0.0745251066306102 0.317536998000589 0.243011891369979 0.0636911910024432 0.0661368897855998 0.073928901116398 0.0356903249007954 0.166809797979912 0.131119473079116 0.123503695630228 0.132944520340729 0.138681418499127 0.0649873775046531 0.244127759368371 0.179140381863718 0.1163774068317
"3372" "Myosorex_sclateri" "Myosorex_sclateri_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_sclateri" 3 0 "sampled" 0.205139867987722 0.2066128155011 0.212810030910121 0.147778228716455 0.305820555452116 0.15804232673566 0.161718084361538 0.17970320679197 0.189321162236579 0.0765450731968427 0.353469876247827 0.276924803050984 0.112598062380809 0.121321998361544 0.12635063872359 0.0616622425839888 0.217208793541192 0.155546550957203 0.126505095180648
"3373" "Myosorex_tenuis" "Myosorex_tenuis_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_tenuis" 0 0 "imputed" 0.165932271204143 0.191448109457804 0.191924555601556 0.0729821259266807 0.312496702152463 0.239514576225783 0.159711831256769 0.175012874411929 0.184810043635115 0.0762144408585097 0.347551502469513 0.271337061611003 0.122309117859512 0.131775312703139 0.139154271976191 0.0650564361548433 0.250225800797956 0.185169364643113 0.0720803220834245
"3374" "Myosorex_varius" "Myosorex_varius_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_varius" 3 0 "sampled" 0.227783215838826 0.230150130562074 0.23457843815569 0.166760442802054 0.32346687349866 0.156706430696606 0.189927151724972 0.207614088438429 0.21599485112288 0.0920016685749299 0.376668219933445 0.284666551358515 0.118188956314394 0.131871239749106 0.132875740212069 0.0615786605360484 0.223546660266279 0.161967999730231 0.162840997010237
"3375" "Myosorex_zinki" "Myosorex_zinki_SORICIDAE_EULIPOTYPHLA" "Myosorex" "SORICIDAE" "EULIPOTYPHLA" "Soricidae" "Laurasiatheria" "Myosorex_zinki" 3 0 "sampled" 0.157061666526731 0.165304702620128 0.170031857540433 0.097921153304723 0.27394178587562 0.176020632570897 0.0636911910024432 0.0661368897855998 0.073928901116398 0.0356903249007954 0.166809797979912 0.131119473079116 NA NA NA NA NA NA 0.126505095180648
"3376" "Myospalax_aspalax" "Myospalax_aspalax_SPALACIDAE_RODENTIA" "Myospalax" "SPALACIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myospalax_aspalax" 5 0 "sampled" 0.0963276450679203 0.0973422349347917 0.0980437732393061 0.0744591916375289 0.125151659660639 0.0506924680231104 0.0628481746986707 0.0656012309570291 0.0709642059646847 0.0345535747748135 0.137749924923093 0.10319635014828 0.107531507618983 0.110454754510671 0.118840553993366 0.0622310571076241 0.199796611481748 0.137565554374124 0.079519809501249
"3377" "Myospalax_myospalax" "Myospalax_myospalax_SPALACIDAE_RODENTIA" "Myospalax" "SPALACIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myospalax_myospalax" 0 0 "imputed" 0.0949788555290757 0.0999491655835272 0.0982918501703219 0.0622648949169856 0.128387660062341 0.0661227651453558 0.0628481746986707 0.0656012309570291 0.0709642059646847 0.0345535747748135 0.137749924923093 0.10319635014828 0.107870745081729 0.113085141778398 0.117087045238989 0.0618510334458826 0.18757959857836 0.125728565132477 0.0861011402085306
"3378" "Myospalax_psilurus" "Myospalax_psilurus_SPALACIDAE_RODENTIA" "Myospalax" "SPALACIDAE" "RODENTIA" "Mouse-related" "Euarchontoglires" "Myospalax_psilurus" 4 0 "sampled" 0.0962349681958437 0.0972790888258122 0.0979346683394124 0.0746202439712997 0.124822341849737 0.0502020978784374 0.052376320151777 0.0540881425892644 0.0601624511243709 0.0290081112563006 0.125636120025228 0.0966280087689269 0.107808515007615 0.112206330900729 0.11681816937591 0.0627933079727553 0.186804673237778 0.124011365265023 0.0801077777234447
